893.06	0.027
893.36	0.025
893.67	0.025
893.98	0.024
894.29	0.024
894.60	0.024
894.91	0.024
895.21	0.023
895.52	0.024
895.83	0.023
896.14	0.023
896.45	0.023
896.75	0.023
897.06	0.022
897.37	0.023
897.68	0.021
897.99	0.022
898.29	0.020
898.60	0.021
898.91	0.021
899.22	0.021
899.52	0.021
899.83	0.019
900.14	0.019
900.44	0.019
900.75	0.019
901.06	0.020
901.37	0.019
901.67	0.019
901.98	0.018
902.29	0.018
902.59	0.017
902.90	0.018
903.21	0.018
903.51	0.017
903.82	0.015
904.13	0.017
904.43	0.017
904.74	0.016
905.05	0.017
905.35	0.016
905.66	0.016
905.97	0.016
906.27	0.016
906.58	0.015
906.88	0.015
907.19	0.015
907.50	0.016
907.80	0.014
908.11	0.015
908.41	0.015
908.72	0.014
909.02	0.014
909.33	0.014
909.64	0.013
909.94	0.014
910.25	0.013
910.55	0.013
910.86	0.014
911.16	0.013
911.47	0.014
911.77	0.011
912.08	0.013
912.38	0.012
912.69	0.012
912.99	0.012
913.30	0.013
913.60	0.013
913.91	0.012
914.21	0.013
914.52	0.012
914.82	0.011
915.13	0.011
915.43	0.012
915.73	0.010
916.04	0.012
916.34	0.011
916.65	0.009
916.95	0.011
917.26	0.010
917.56	0.010
917.86	0.012
918.17	0.010
918.47	0.011
918.78	0.010
919.08	0.011
919.38	0.011
919.69	0.011
919.99	0.010
920.29	0.011
920.60	0.010
920.90	0.012
921.20	0.010
921.51	0.010
921.81	0.009
922.11	0.011
922.42	0.009
922.72	0.010
923.02	0.008
923.33	0.009
923.63	0.009
923.93	0.011
924.24	0.010
924.54	0.010
924.84	0.011
925.14	0.010
925.45	0.011
925.75	0.010
926.05	0.009
926.35	0.009
926.66	0.008
926.96	0.009
927.26	0.009
927.56	0.010
927.87	0.009
928.17	0.008
928.47	0.008
928.77	0.009
929.07	0.010
929.38	0.007
929.68	0.008
929.98	0.008
930.28	0.008
930.58	0.010
930.88	0.008
931.19	0.009
931.49	0.007
931.79	0.009
932.09	0.009
932.39	0.007
932.69	0.008
932.99	0.007
933.30	0.008
933.60	0.009
933.90	0.007
934.20	0.008
934.50	0.008
934.80	0.008
935.10	0.008
935.40	0.008
935.70	0.008
936.00	0.007
936.30	0.009
936.60	0.007
936.91	0.009
937.21	0.009
937.51	0.009
937.81	0.007
938.11	0.008
938.41	0.008
938.71	0.009
939.01	0.007
939.31	0.009
939.61	0.009
939.91	0.008
940.21	0.010
940.51	0.008
940.81	0.007
941.11	0.009
941.41	0.010
941.71	0.008
942.01	0.009
942.31	0.007
942.60	0.007
942.90	0.009
943.20	0.007
943.50	0.009
943.80	0.009
944.10	0.009
944.40	0.009
944.70	0.008
945.00	0.010
945.30	0.008
945.60	0.007
945.89	0.009
946.19	0.009
946.49	0.009
946.79	0.008
947.09	0.010
947.39	0.010
947.69	0.011
947.99	0.010
948.28	0.010
948.58	0.008
948.88	0.009
949.18	0.010
949.48	0.010
949.77	0.010
950.07	0.010
950.37	0.009
950.67	0.010
950.97	0.011
951.26	0.010
951.56	0.011
951.86	0.011
952.16	0.009
952.45	0.011
952.75	0.010
953.05	0.009
953.35	0.010
953.64	0.012
953.94	0.011
954.24	0.010
954.54	0.011
954.83	0.009
955.13	0.012
955.43	0.009
955.72	0.008
956.02	0.010
956.32	0.010
956.62	0.012
956.91	0.011
957.21	0.011
957.51	0.011
957.80	0.009
958.10	0.012
958.40	0.010
958.69	0.011
958.99	0.011
959.28	0.011
959.58	0.010
959.88	0.010
960.17	0.010
960.47	0.011
960.76	0.011
961.06	0.010
961.36	0.012
961.65	0.011
961.95	0.012
962.24	0.012
962.54	0.012
962.84	0.010
963.13	0.012
963.43	0.011
963.72	0.010
964.02	0.009
964.31	0.013
964.61	0.010
964.90	0.012
965.20	0.011
965.49	0.012
965.79	0.012
966.08	0.010
966.38	0.012
966.67	0.011
966.97	0.012
967.26	0.013
967.56	0.013
967.85	0.010
968.15	0.014
968.44	0.013
968.74	0.011
969.03	0.012
969.33	0.010
969.62	0.012
969.91	0.014
970.21	0.012
970.50	0.012
970.80	0.014
971.09	0.011
971.38	0.013
971.68	0.011
971.97	0.015
972.27	0.013
972.56	0.013
972.85	0.015
973.15	0.014
973.44	0.011
973.73	0.012
974.03	0.012
974.32	0.014
974.62	0.013
974.91	0.014
975.20	0.013
975.50	0.015
975.79	0.013
976.08	0.013
976.37	0.015
976.67	0.013
976.96	0.014
977.25	0.012
977.55	0.012
977.84	0.012
978.13	0.014
978.42	0.012
978.72	0.014
979.01	0.015
979.30	0.015
979.59	0.014
979.89	0.015
980.18	0.016
980.47	0.013
980.76	0.015
981.06	0.014
981.35	0.014
981.64	0.013
981.93	0.013
982.22	0.014
982.52	0.016
982.81	0.014
983.10	0.014
983.39	0.015
983.68	0.014
983.97	0.014
984.27	0.013
984.56	0.016
984.85	0.014
985.14	0.014
985.43	0.015
985.72	0.014
986.01	0.014
986.31	0.013
986.60	0.013
986.89	0.015
987.18	0.016
987.47	0.017
987.76	0.016
988.05	0.017
988.34	0.015
988.63	0.014
988.92	0.013
989.21	0.013
989.50	0.017
989.79	0.015
990.09	0.017
990.38	0.016
990.67	0.019
990.96	0.014
991.25	0.016
991.54	0.014
991.83	0.014
992.12	0.015
992.41	0.013
992.70	0.015
992.99	0.015
993.28	0.015
993.57	0.015
993.86	0.016
994.15	0.014
994.44	0.018
994.72	0.015
995.01	0.014
995.30	0.017
995.59	0.017
995.88	0.015
996.17	0.015
996.46	0.014
996.75	0.015
997.04	0.014
997.33	0.015
997.62	0.017
997.91	0.015
998.19	0.015
998.48	0.017
998.77	0.017
999.06	0.015
999.35	0.016
999.64	0.017
999.93	0.018
1000.22	0.014
1000.50	0.013
1000.79	0.020
1001.08	0.015
1001.37	0.016
1001.66	0.017
1001.94	0.018
1002.23	0.013
1002.52	0.018
1002.81	0.017
1003.10	0.016
1003.38	0.017
1003.67	0.016
1003.96	0.020
1004.25	0.017
1004.54	0.020
1004.82	0.018
1005.11	0.018
1005.40	0.018
1005.69	0.018
1005.97	0.017
1006.26	0.015
1006.55	0.016
1006.83	0.019
1007.12	0.022
1007.41	0.020
1007.70	0.019
1007.98	0.016
1008.27	0.018
1008.56	0.016
1008.84	0.020
1009.13	0.018
1009.42	0.017
1009.70	0.017
1009.99	0.016
1010.28	0.019
1010.56	0.018
1010.85	0.019
1011.14	0.015
1011.42	0.016
1011.71	0.017
1011.99	0.020
1012.28	0.017
1012.57	0.021
1012.85	0.017
1013.14	0.018
1013.42	0.017
1013.71	0.018
1014.00	0.019
1014.28	0.019
1014.57	0.018
1014.85	0.015
1015.14	0.019
1015.42	0.020
1015.71	0.019
1016.00	0.018
1016.28	0.017
1016.57	0.017
1016.85	0.020
1017.14	0.018
1017.42	0.021
1017.71	0.019
1017.99	0.017
1018.28	0.018
1018.56	0.020
1018.85	0.018
1019.13	0.020
1019.42	0.016
1019.70	0.020
1019.98	0.020
1020.27	0.019
1020.55	0.017
1020.84	0.016
1021.12	0.022
1021.41	0.019
1021.69	0.019
1021.98	0.020
1022.26	0.018
1022.54	0.020
1022.83	0.020
1023.11	0.024
1023.40	0.020
1023.68	0.022
1023.96	0.019
1024.25	0.019
1024.53	0.021
1024.81	0.017
1025.10	0.022
1025.38	0.019
1025.67	0.017
1025.95	0.022
1026.23	0.018
1026.52	0.021
1026.80	0.017
1027.08	0.019
1027.37	0.020
1027.65	0.021
1027.93	0.021
1028.21	0.018
1028.50	0.019
1028.78	0.024
1029.06	0.023
1029.35	0.021
1029.63	0.020
1029.91	0.024
1030.19	0.020
1030.48	0.020
1030.76	0.019
1031.04	0.022
1031.32	0.019
1031.61	0.021
1031.89	0.025
1032.17	0.024
1032.45	0.024
1032.73	0.026
1033.02	0.022
1033.30	0.023
1033.58	0.024
